Leaf type	Flower petal color	Leaf arrangement	Leaf blade edges	Flower symmetry	Number of sepals, petals or tepals	Fusion of sepals and petals	Stamen number	Fruit type (general)	Bulbils	Petal and sepal colors	Fringed petal edges	Inflorescence type	Flower description	Wings on fruit	Calyx symmetry	Growth form	Parasitism	Spines on plant
compound	white	alternate	teeth	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Ligusticum scoticum	Ligusticum	Apiaceae	Apiales
simple	blue to purple	alternate or opposite or whorled	teeth	bilaterally symmetrical	5	fused	1	dry & splits open	no bulbils	blue to purple	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings or with wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Veronica longifolia	Veronica	Plantaginaceae	Lamiales
simple	orange or pink to red	alternate	lobes or teeth or entire	radially symmetrical	5	fused	5	dry & splits open	no bulbils	orange or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Ipomoea coccinea	Ipomoea	Convolvulaceae	Solanales
simple	green to brown or pink to red or white	alternate	entire	radially symmetrical	4	fused	6 or 7 or 8	dry & doesn't split open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Persicaria arifolia	Persicaria	Polygonaceae	Caryophyllales
simple	white	alternate	teeth	radially symmetrical	5	fused	5	fleshy	no bulbils	blue to purple or green to brown or orange or other or pink to red or white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Solanum villosum	Solanum	Solanaceae	Solanales
simple	blue to purple or white	alternate or opposite	teeth	bilaterally symmetrical	5	fused	4	dry & splits open	no bulbils	blue to purple or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Mazus pumilus	Mazus	Phrymaceae	Lamiales
simple	white	alternate	teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Draba cana	Draba	Brassicaceae	Brassicales
simple	yellow	alternate	teeth or entire	radially symmetrical	4	unfused	8	dry & splits open	no bulbils	yellow	not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Oenothera fruticosa	Oenothera	Onagraceae	Myrtales
simple	white	alternate	lobes or teeth	radially symmetrical	5	unfused or fused	13	dry & splits open or dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Napaea dioica	Napaea	Malvaceae	Malvales
simple	white or yellow	alternate	teeth	bilaterally symmetrical	3 or 5	unfused or fused	5	dry & splits open	no bulbils	white or yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	not parasitic	no spines or with spines	Impatiens pallida	Impatiens	Balsaminaceae	Ericales
simple	blue to purple	alternate	teeth or entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	blue to purple	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Heliotropium indicum	Heliotropium	Boraginaceae	Boraginales
compound	yellow	alternate	entire	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Anethum graveolens	Anethum	Apiaceae	Apiales
simple	yellow	alternate	teeth	radially symmetrical	5	unfused or fused	13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub	not parasitic	no spines or with spines	Malvastrum coromandelianum	Malvastrum	Malvaceae	Malvales
simple	?	alternate	entire	radially symmetrical	3	unfused	0 or 3	dry & splits open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Amaranthus blitum	Amaranthus	Amaranthaceae	Caryophyllales
simple	blue to purple or white	alternate	teeth	radially symmetrical	5	fused	5	dry & splits open	no bulbils	blue to purple or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Campanula carpatica	Campanula	Campanulaceae	Asterales
compound	?	alternate	entire	radially symmetrical	5	unfused	13	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings or with wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Nigella sativa	Nigella	Ranunculaceae	Ranunculales
simple	pink to red or white	alternate	teeth	bilaterally symmetrical	4	unfused	8	dry & doesn't split open	no bulbils	pink to red or white	not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	bilaterally symmetrical	herb	not parasitic	no spines or with spines	Oenothera gaura	Oenothera	Onagraceae	Myrtales
simple	?	alternate	entire	radially symmetrical or bilaterally symmetrical	1 or 2 or 3 or 4 or 5 or 0 or 6 or 7	unfused	0 or 1 or 3 or 4 or 5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & splits open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Amaranthus macrocarpus	Amaranthus	Amaranthaceae	Caryophyllales
compound	green to brown or white or yellow	alternate	lobes	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	green to brown or white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Apium graveolens	Apium	Apiaceae	Apiales
simple	blue to purple or white	alternate	lobes	radially symmetrical	5	unfused or fused	13	dry & doesn't split open	no bulbils	blue to purple or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Malva parviflora	Malva	Malvaceae	Malvales
simple	green to brown or pink to red or white	alternate or opposite	entire	radially symmetrical	5	unfused	5	dry & splits open	no bulbils	green to brown or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Corrigiola litoralis	Corrigiola	Molluginaceae	Caryophyllales
compound or simple	yellow	alternate	lobes or teeth	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Brassica nigra	Brassica	Brassicaceae	Brassicales
simple	white	alternate	entire	radially symmetrical	4 or 5	fused	4 or 5	dry & splits open or dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	parasitic on other plants	no spines or with spines	Cuscuta indecora	Cuscuta	Convolvulaceae	Solanales
compound	white	alternate	teeth	radially symmetrical	5	unfused	13	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Filipendula vulgaris	Filipendula	Rosaceae	Rosales
simple	white	alternate	teeth or entire	radially symmetrical	5	fused	8 or 10	fleshy	no bulbils	white	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub	not parasitic	no spines or with spines	Gaultheria procumbens	Gaultheria	Ericaceae	Ericales
compound	yellow	alternate	entire	bilaterally symmetrical	1 or 2 or 3 or 4 or 5 or 0 or 6 or 7	fused	1	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	insectivorous	no spines or with spines	Utricularia gibba	Utricularia	Lentibulariaceae	Lamiales
simple	?	alternate	teeth or entire	radially symmetrical	4 or 5	fused	4 or 5	dry & doesn't split open	no bulbils	green to brown	?	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Dysphania ambrosioides	Dysphania	Amaranthaceae	Caryophyllales
simple	orange or yellow	alternate or whorled	entire	bilaterally symmetrical	5	fused	4	dry & splits open	no bulbils	orange or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Linaria vulgaris	Linaria	Plantaginaceae	Lamiales
simple	?	alternate	entire	radially symmetrical	5	unfused or fused	8 or 9 or 10 or 11 or 12	dry & splits open	no bulbils	blue to purple or green to brown or orange or other or pink to red or white or yellow	?	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Croton texensis	Croton	Euphorbiaceae	Malpighiales
simple	green to brown or pink to red or white or yellow	alternate	entire	radially symmetrical	5	fused	3 or 4 or 5 or 6 or 7 or 8	dry & doesn't split open	no bulbils	green to brown or pink to red or white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Polygonum ramosissimum	Polygonum	Polygonaceae	Caryophyllales
simple	yellow	alternate	teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Erysimum hieraciifolium	Erysimum	Brassicaceae	Brassicales
compound or simple	yellow	alternate	lobes or teeth	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Bunias orientalis	Bunias	Brassicaceae	Brassicales
simple	blue to purple or pink to red or white	alternate	teeth	radially symmetrical	5	fused	5	dry & splits open	no bulbils	blue to purple or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Campanula divaricata	Campanula	Campanulaceae	Asterales
simple	pink to red or white	opposite	entire	radially symmetrical	3	unfused or fused	3	dry & splits open	no bulbils	pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Elatine triandra	Elatine	Elatinaceae	Malpighiales
compound	yellow	alternate	entire	bilaterally symmetrical	4 or 5	fused	1	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	insectivorous	no spines or with spines	Utricularia striata	Utricularia	Lentibulariaceae	Lamiales
simple	yellow	alternate	entire	radially symmetrical	5	unfused	5	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Linum sulcatum	Linum	Linaceae	Malpighiales
simple	pink to red	alternate	entire	radially symmetrical	5	fused	5 or 6 or 7 or 8	dry & doesn't split open	no bulbils	pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Persicaria orientalis	Persicaria	Polygonaceae	Caryophyllales
simple	other or pink to red or white	basal	teeth	radially symmetrical or bilaterally symmetrical	5	unfused or fused	10	dry & splits open	no bulbils	other or pink to red or white	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Pyrola americana	Pyrola	Ericaceae	Ericales
